"","HostCode","Date","SiteCode","SpeciesCode","CollectionCode","Lifestage","Dissector","DissectionCondition","GosnerStage","TarichaLarvaeStage","SVL","TailLength","TotalLength","Malformed","Sex","collDate","visit","SecYr","tot.para","BDinf","aveZE","Alaria","Cephalogonimus","Echinostoma","Gorgoderid_Metacercaria","Gyrinicola_batrachiensis","Manodistomum_syntomentera","Megalobatrachonema_moraveci","Nematode","Oxyurid","Ribeiroia_ondatrae","Nyctotherus","Opalina","Tritrichomonas"
"95","PRNTHIDK_20170629_PSRE_110",20170629,"PRNTHIDK","PSRE","PRNTHIDK_20170629","Larva","TR","Dead on Arrival",29,"",10.5,17.33,27.83,"N","Female","2017-06-29",4,NA,2,0,0,11,0,21,0,0,0,0,0,0,0,0,0,0
"96","PRPND009_20170327_TATO_009",20170327,"PRPND009","TATO","PRPND009_20170327","Larva","DC","Freshly Euthanized",NA,"",10.55,9.5,20.05,"N","Unknown","2017-03-27",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97","PRNTH4_20170719_PSRE_101",20170719,"PRNTH4","PSRE","PRNTH4_20170719","Larva","CM","Dead on Arrival",36,"",10.57,11.61,22.18,"N","Unknown","2017-07-19",5,NA,3,0,0,0,0,65,0,0,0,0,0,0,20,0,1,0
"98","PRPND010_20170327_PSRE_104",20170327,"PRPND010","PSRE","PRPND010_20170327","Larva","DC","Freshly Euthanized",28,"",10.58,19.38,29.96,"N","Unknown","2017-03-27",1,NA,2,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0
"99","PRPND010_20170516_TATO_101",20170516,"PRPND010","TATO","PRPND010_20170516","Larva","TR","Dead on Arrival",NA,"4T",10.63,9.28,19.91,"N","Unknown","2017-05-16",2,NA,2,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0
"100","PRPND015_20170328_PSRE_007",20170328,"PRPND015","PSRE","PRPND015_20170328","Larva","DC","Freshly Euthanized",27,"",10.66,15.8,26.46,"N","Unknown","2017-03-28",1,NA,3,1,205.6551734,0,0,0,0,0,0,0,0,15,0,1,1,0
"101","PRPND010_20170327_PSRE_010",20170327,"PRPND010","PSRE","PRPND010_20170327","Larva","DC","Dead on Arrival",26,"",10.68,12.32,23,"N","Unknown","2017-03-27",1,NA,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"102","PRNTH1_20170516_TATO_103",20170516,"PRNTH1","TATO","PRNTH1_20170516","Larva","DC","Freshly Euthanized",NA,"2T",10.71,8.56,19.27,"N","Unknown","2017-05-16",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103","PRPND009_20170718_PSRE_102",20170718,"PRPND009","PSRE","PRPND009_20170718","Larva","AO","Freshly Euthanized",41,"",10.72,20.06,30.78,"Y","Unknown","2017-07-18",5,NA,3,0,0,0,0,60,0,0,0,0,0,0,2,0,1,0
"104","TGIF_20170516_TATO_110",20170516,"TGIF","TATO","TGIF_20170516","Larva","TR","Freshly Euthanized",NA,"4T",10.76,11.59,22.35,"N","Unknown","2017-05-16",2,NA,1,0,3.346124437,0,0,0,0,0,0,0,0,0,3,0,0,0
"105","PRNTH4_20170513_TATO_003",20170513,"PRNTH4","TATO","PRNTH4_20170513","Larva","TR","Freshly Euthanized",NA,"5T",10.8,17.71,28.51,"N","Unknown","2017-05-13",2,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"106","PRPND009_20170327_TATO_005",20170327,"PRPND009","TATO","PRPND009_20170327","Larva","DC","Freshly Euthanized",NA,"",10.83,6.63,17.46,"N","Unknown","2017-03-27",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107","PRPND010_20170327_PSRE_107",20170327,"PRPND010","PSRE","PRPND010_20170327","Larva","DC","Freshly Euthanized",27,"",10.83,10.63,21.46,"N","Unknown","2017-03-27",1,NA,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"108","PRNTHMIT_20170513_PSRE_101",20170513,"PRNTHMIT","PSRE","PRNTHMIT_20170513","Larva","AO","Freshly Euthanized",31,"",10.87,14.25,25.12,"N","Female","2017-05-13",2,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"109","PRPND009_20170327_PSRE_105",20170327,"PRPND009","PSRE","PRPND009_20170327","Larva","DC","Dead on Arrival",27,"",10.89,18.62,29.51,"N","Unknown","2017-03-27",1,NA,1,1,214840.3579,0,0,0,0,0,0,0,0,0,0,1,0,0
"110","PRPND015_20170328_TATO_003",20170328,"PRPND015","TATO","PRPND015_20170328","Larva","DC","Freshly Euthanized",NA,"",10.89,9.17,20.06,"N","Unknown","2017-03-28",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111","PRPND015_20170514_PSRE_103",20170514,"PRPND015","PSRE","PRPND015_20170514","Larva","AO","Dead on Arrival",40,"",10.96,17.89,28.85,"N","Male","2017-05-14",2,NA,0,1,2080.81346,0,0,0,0,0,0,0,0,0,0,0,0,0
"112","PRPND009_20170327_PSRE_114",20170327,"PRPND009","PSRE","PRPND009_20170327","Larva","DC","Freshly Euthanized",27,"",11.03,16.36,27.39,"N","Unknown","2017-03-27",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113","PRNTHMIT_20170513_TATO_004",20170513,"PRNTHMIT","TATO","PRNTHMIT_20170513","Larva","TR","Dead on Arrival",NA,"4T",11.05,9.91,20.96,"N","Unknown","2017-05-13",2,NA,1,0,1.706970347,0,0,0,0,0,0,1,0,0,0,0,0,0
"114","PRNTH1_20170629_PSRE_107",20170629,"PRNTH1","PSRE","PRNTH1_20170629","Larva","CM","Freshly Euthanized",35,"",11.07,17.36,28.43,"N","Unknown","2017-06-29",4,NA,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"115","PRNTHOWL_20170513_PSRE_007",20170513,"PRNTHOWL","PSRE","PRNTHOWL_20170513","Larva","TR","Freshly Euthanized",33,"",11.12,19.21,30.33,"N","Female","2017-05-13",2,NA,0,0,1.139993867,0,0,0,0,0,0,0,0,0,0,0,0,0
"116","PRNTHIDK_20170629_PSRE_106",20170629,"PRNTHIDK","PSRE","PRNTHIDK_20170629","Larva","TR","Dead on Arrival",41,"",11.13,17.41,28.54,"N","Female","2017-06-29",4,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"117","PRPND010_20170327_PSRE_102",20170327,"PRPND010","PSRE","PRPND010_20170327","Larva","DC","Freshly Euthanized",28,"",11.17,15.62,26.79,"N","Unknown","2017-03-27",1,NA,0,1,25.37040505,0,0,0,0,0,0,0,0,0,0,0,0,0
"118","PRNTH4_20170719_PSRE_109",20170719,"PRNTH4","PSRE","PRNTH4_20170719","Larva","CM","Freshly Euthanized",41,"",11.18,15.81,26.99,"N","Unknown","2017-07-19",5,NA,3,0,0,0,0,76,0,0,0,0,0,0,3,0,1,0
"119","TGIF_20170606_TATO_109",20170606,"TGIF","TATO","TGIF_20170606","Larva","TR","Freshly Euthanized",NA,"4T",11.18,7.06,18.24,"N","Unknown","2017-06-06",3,NA,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"120","PRPND010_20170327_PSRE_004",20170327,"PRPND010","PSRE","PRPND010_20170327","Larva","DC","Dead on Arrival",27,"",11.2,18.02,29.22,"N","Unknown","2017-03-27",1,NA,2,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0
"121","PRNTH4_20170513_TATO_007",20170513,"PRNTH4","TATO","PRNTH4_20170513","Larva","TR","Freshly Euthanized",NA,"5T",11.23,10.98,22.21,"N","Unknown","2017-05-13",2,NA,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"122","PRPND010_20170327_PSRE_103",20170327,"PRPND010","PSRE","PRPND010_20170327","Larva","DC","Freshly Euthanized",28,"",11.24,13.59,24.83,"N","Unknown","2017-03-27",1,NA,2,1,5.18394453,0,0,6,0,0,0,0,0,0,0,1,0,0
"123","PRNTH1_20170516_TATO_102",20170516,"PRNTH1","TATO","PRNTH1_20170516","Larva","DC","Freshly Euthanized",NA,"2T",11.27,12.24,23.51,"N","Unknown","2017-05-16",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124","PRNTH1_20170608_PSRE_102",20170608,"PRNTH1","PSRE","PRNTH1_20170608","Larva","CM","Freshly Euthanized",34,"",11.3,15.44,26.74,"N","Unknown","2017-06-08",3,NA,2,1,26.72849238,0,0,0,0,0,0,0,0,0,0,1,1,0
"125","PRPND014_20170327_PSRE_110",20170327,"PRPND014","PSRE","PRPND014_20170327","Larva","DC","Dead on Arrival",26,"",11.31,15.92,27.23,"N","Unknown","2017-03-27",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126","PRPND015_20170606_PSRE_102",20170606,"PRPND015","PSRE","PRPND015_20170606","Larva","CM","Freshly Euthanized",36,"",11.34,11.99,23.33,"N","Unknown","2017-06-06",3,NA,4,1,136.4723712,0,0,0,0,1,0,0,0,0,6,1,1,0
"127","PRNTH4_20170513_TATO_006",20170513,"PRNTH4","TATO","PRNTH4_20170513","Larva","TR","Freshly Euthanized",NA,"5T",11.35,10.95,22.3,"N","Unknown","2017-05-13",2,NA,0,1,4.450984286,0,0,0,0,0,0,0,0,0,0,0,0,0
"128","PRNTH1_20170719_PSRE_106",20170719,"PRNTH1","PSRE","PRNTH1_20170719","Larva","TR","Freshly Euthanized",36,"",11.36,17.14,28.5,"N","Female","2017-07-19",5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129","PRPND009_20170327_PSRE_107",20170327,"PRPND009","PSRE","PRPND009_20170327","Larva","DC","Freshly Euthanized",27,"",11.4,15.11,26.51,"N","Unknown","2017-03-27",1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"130","PRNTHIDK_20170719_PSRE_101",20170719,"PRNTHIDK","PSRE","PRNTHIDK_20170719","Larva","TR","Dead on Arrival",36,"",11.4,13.46,24.86,"N","Unknown","2017-07-19",5,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"131","PRNTHIDK_20170607_PSRE_002",20170607,"PRNTHIDK","PSRE","PRNTHIDK_20170607","Metamorph","KL","Freshly Euthanized",47,"",11.48,16.5,27.98,"N","Unknown","2017-06-07",3,NA,5,0,0,0,0,4,0,6,4,0,0,0,0,1,1,0
"132","PRPND010_20170327_PSRE_012",20170327,"PRPND010","PSRE","PRPND010_20170327","Larva","DC","Dead on Arrival",26,"",11.5,11.68,23.18,"N","Unknown","2017-03-27",1,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"133","PRPND009_20170327_TATO_003",20170327,"PRPND009","TATO","PRPND009_20170327","Larva","DC","Freshly Euthanized",NA,"",11.52,7.1,18.62,"N","Unknown","2017-03-27",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134","PRPND015_20170606_PSRE_101",20170606,"PRPND015","PSRE","PRPND015_20170606","Larva","CM","Freshly Euthanized",32,"",11.52,13.24,24.76,"N","Unknown","2017-06-06",3,NA,4,1,3.362543422,0,0,5,0,0,0,0,0,0,1,1,1,0
"135","PRNTHIDK_20170607_PSRE_009",20170607,"PRNTHIDK","PSRE","PRNTHIDK_20170607","Larva","KL","Freshly Euthanized",33,"",11.52,22.31,33.83,"N","Unknown","2017-06-07",3,NA,4,0,0,0,0,5,0,0,1,0,0,0,0,1,1,0
"136","PRPND014_20170327_PSRE_102",20170327,"PRPND014","PSRE","PRPND014_20170327","Larva","DC","Dead on Arrival",26,"",11.58,20.17,31.75,"N","Unknown","2017-03-27",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137","PRPND015_20170328_TATO_007",20170328,"PRPND015","TATO","PRPND015_20170328","Larva","DC","Freshly Euthanized",NA,"",11.62,8.87,20.49,"N","Unknown","2017-03-28",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138","PRNTHIDK_20170629_PSRE_103",20170629,"PRNTHIDK","PSRE","PRNTHIDK_20170629","Larva","TR","Dead on Arrival",33,"",11.63,13.57,25.2,"N","Female","2017-06-29",4,NA,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
"139","PRPND015_20170514_PSRE_106",20170514,"PRPND015","PSRE","PRPND015_20170514","Larva","AO","Freshly Euthanized",32,"",11.66,13.64,25.3,"N","Female","2017-05-14",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140","PRPND015_20170514_PSRE_108",20170514,"PRPND015","PSRE","PRPND015_20170514","Larva","AO","Dead on Arrival",32,"",11.68,12.6,24.28,"N","Unknown","2017-05-14",2,NA,0,1,2.911049787,0,0,0,0,0,0,0,0,0,0,0,0,0
"141","PRPND014_20170327_PSRE_107",20170327,"PRPND014","PSRE","PRPND014_20170327","Larva","DC","Dead on Arrival",26,"",11.73,16.88,28.61,"N","Unknown","2017-03-27",1,NA,0,0,0.01426752,0,0,0,0,0,0,0,0,0,0,0,0,0
"142","TGIF_20170516_TATO_101",20170516,"TGIF","TATO","TGIF_20170516","Larva","TR","Dead on Arrival",NA,"5T",11.73,16.48,28.21,"N","Unknown","2017-05-16",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143","PRPND009_20170516_PSRE_001",20170516,"PRPND009","PSRE","PRPND009_20170516","Larva","CM","Dead on Arrival",39,"",11.74,19.29,31.03,"N","Unknown","2017-05-16",2,NA,5,0,0,0,0,5,0,2,0,0,0,0,89,1,1,0
"144","PRNTHIDK_20170629_PSRE_105",20170629,"PRNTHIDK","PSRE","PRNTHIDK_20170629","Larva","TR","Dead on Arrival",35,"",11.76,19.88,31.64,"N","Female","2017-06-29",4,NA,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
"145","PRPND010_20170327_PSRE_002",20170327,"PRPND010","PSRE","PRPND010_20170327","Larva","DC","Dead on Arrival",27,"",11.77,21.56,33.33,"N","Unknown","2017-03-27",1,NA,2,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0
"146","PRNTHMIT_20170719_PSRE_105",20170719,"PRNTHMIT","PSRE","PRNTHMIT_20170719","Larva","TR","Freshly Euthanized",39,"",11.79,31.01,42.8,"N","Female","2017-07-19",5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147","PRNTHMIT_20170513_PSRE_105",20170513,"PRNTHMIT","PSRE","PRNTHMIT_20170513","Larva","AO","Freshly Euthanized",34,"",11.8,18.77,30.57,"N","Male","2017-05-13",2,NA,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
"148","PRPND015_20170328_TATO_005",20170328,"PRPND015","TATO","PRPND015_20170328","Larva","DC","Freshly Euthanized",NA,"",11.8,11.45,23.25,"N","Unknown","2017-03-28",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149","PRPND014_20170327_PSRE_105",20170327,"PRPND014","PSRE","PRPND014_20170327","Larva","DC","Dead on Arrival",26,"",11.83,13.75,25.58,"N","Unknown","2017-03-27",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150","PRPND009_20170327_PSRE_005",20170327,"PRPND009","PSRE","PRPND009_20170327","Larva","DC","Freshly Euthanized",26,"",11.89,14.75,26.64,"N","Unknown","2017-03-27",1,NA,1,1,18.77984629,0,0,0,0,0,0,0,0,0,0,2,0,0
"151","PRPND014_20170327_PSRE_103",20170327,"PRPND014","PSRE","PRPND014_20170327","Larva","DC","Dead on Arrival",26,"",11.89,10.26,22.15,"N","Unknown","2017-03-27",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152","PRPND009_20170516_PSRE_009",20170516,"PRPND009","PSRE","PRPND009_20170516","Larva","CM","Dead on Arrival",32,"",11.9,14.18,26.08,"N","Unknown","2017-05-16",2,NA,5,0,0,0,0,4,0,2,0,0,0,0,29,1,1,0
"153","PRNTHMIT_20170607_PSRE_109",20170607,"PRNTHMIT","PSRE","PRNTHMIT_20170607","Larva","CM","Freshly Euthanized",34,"",11.96,19.35,31.31,"N","Unknown","2017-06-07",3,NA,1,1,12.50822955,0,0,0,0,0,0,0,0,0,0,0,1,0
"154","TGIF_20170516_TATO_107",20170516,"TGIF","TATO","TGIF_20170516","Larva","TR","Freshly Euthanized",NA,"eT Stage",11.96,13.48,25.44,"N","Unknown","2017-05-16",2,NA,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"155","PRNTH4_20170607_PSRE_008",20170607,"PRNTH4","PSRE","PRNTH4_20170607","Larva","KL","Freshly Euthanized",28,"",11.98,22.78,34.76,"N","Unknown","2017-06-07",3,NA,3,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0
"156","PRNTH4_20170607_TATO_010",20170607,"PRNTH4","TATO","PRNTH4_20170607","Larva","TR","Freshly Euthanized",NA,"5T",11.98,8.91,20.89,"N","Unknown","2017-06-07",3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157","PRNTHOWL_20170513_TATO_006",20170513,"PRNTHOWL","TATO","PRNTHOWL_20170513","Larva","TR","Dead on Arrival",NA,"5T",11.98,10.43,22.41,"N","Unknown","2017-05-13",2,NA,0,0,1.77055976,0,0,0,0,0,0,0,0,0,0,0,0,0
"158","TGIF_20170516_TATO_109",20170516,"TGIF","TATO","TGIF_20170516","Larva","TR","Freshly Euthanized",NA,"4T",11.98,9.46,21.44,"N","Unknown","2017-05-16",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159","PRPND015_20170606_PSRE_106",20170606,"PRPND015","PSRE","PRPND015_20170606","Larva","CM","Freshly Euthanized",34,"",12.02,14.67,26.69,"N","Unknown","2017-06-06",3,NA,2,0,0,0,0,27,0,0,0,0,0,0,0,0,1,0
"160","PRPND009_20170718_PSRE_103",20170718,"PRPND009","PSRE","PRPND009_20170718","Larva","AO","Dead on Arrival (Decomposed)",39,"",12.04,16.58,28.62,"N","Unknown","2017-07-18",5,NA,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"161","TGIF_20170516_TATO_103",20170516,"TGIF","TATO","TGIF_20170516","Larva","TR","Freshly Euthanized",NA,"5T",12.07,9.25,21.32,"N","Unknown","2017-05-16",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162","PRPND010_20170327_PSRE_105",20170327,"PRPND010","PSRE","PRPND010_20170327","Larva","DC","Freshly Euthanized",28,"",12.1,20.19,32.29,"N","Female","2017-03-27",1,NA,3,1,2.463578907,0,0,20,0,0,0,0,0,1,0,1,0,0
"163","PRNTH4_20170513_PSRE_010",20170513,"PRNTH4","PSRE","PRNTH4_20170513","Larva","CM","Dead on Arrival",35,"",12.11,14.53,26.64,"N","Unknown","2017-05-13",2,NA,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"164","PRPND015_20170606_PSRE_109",20170606,"PRPND015","PSRE","PRPND015_20170606","Larva","CM","Freshly Euthanized",40,"",12.18,9.85,22.03,"N","Unknown","2017-06-06",3,NA,5,1,1593.390642,0,0,31,0,0,0,0,0,0,2,1,1,1
"165","PRPND015_20170328_PSRE_002",20170328,"PRPND015","PSRE","PRPND015_20170328","Larva","DC","Freshly Euthanized",27,"",12.19,17.49,29.68,"N","Unknown","2017-03-28",1,NA,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"166","PRNTHIDK_20170513_TATO_010",20170513,"PRNTHIDK","TATO","PRNTHIDK_20170513","Larva","DC","Freshly Euthanized",NA,"2T",12.22,8.83,21.05,"N","Unknown","2017-05-13",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167","PRNTHIDK_20170629_PSRE_102",20170629,"PRNTHIDK","PSRE","PRNTHIDK_20170629","Larva","TR","Dead on Arrival",36,"",12.26,20.29,32.55,"N","Female","2017-06-29",4,NA,5,0,0,0,0,26,0,1,1,0,0,0,0,1,1,0
"168","PRPND009_20170606_PSRE_009",20170606,"PRPND009","PSRE","PRPND009_20170606","Larva","KL","Dead on Arrival",26,"",12.27,15.78,28.05,"N","Unknown","2017-06-06",3,NA,3,0,22.22750187,0,0,7,0,3,0,0,0,0,16,0,0,0
"169","PRPND009_20170606_TATO_109",20170606,"PRPND009","TATO","PRPND009_20170606","Larva","TR","Freshly Euthanized",NA,"5T",12.27,9.82,22.09,"N","Unknown","2017-06-06",3,NA,2,1,29.64152394,0,0,18,0,0,0,0,0,0,208,0,0,0
"170","PRPND015_20170606_PSRE_104",20170606,"PRPND015","PSRE","PRPND015_20170606","Larva","CM","Freshly Euthanized",40,"",12.3,15.06,27.36,"N","Unknown","2017-06-06",3,NA,4,1,7.184062416,0,0,1,0,3,0,0,0,0,0,1,1,0
"171","TGIF_20170516_TATO_106",20170516,"TGIF","TATO","TGIF_20170516","Larva","TR","Freshly Euthanized",NA,"5T",12.3,7.82,20.12,"N","Unknown","2017-05-16",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172","PRNTHIDK_20170812_PSRE_001",NA,"PRNTHIDK","PSRE","PRNTHIDK_20170812","Larva","KL","Dead on Arrival (Decomposed)",36,"",12.33,18.73,31.06,"N","Male","2017-08-12",6,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
"173","TGIF_20170516_PSRE_105",20170516,"TGIF","PSRE","TGIF_20170516","Larva","TR","Dead on Arrival",40,"",12.34,23.45,35.79,"N","Female","2017-05-16",2,NA,2,1,1724.147247,0,0,0,0,0,0,0,0,0,0,1,1,0
"174","PRNTH4_20170513_TATO_008",20170513,"PRNTH4","TATO","PRNTH4_20170513","Larva","TR","Freshly Euthanized",NA,"5T",12.36,16.63,28.99,"N","Unknown","2017-05-13",2,NA,1,0,1.6919728,0,0,0,0,0,0,2,0,0,0,0,0,0
"175","PRNTHIDK_20170629_PSRE_109",20170629,"PRNTHIDK","PSRE","PRNTHIDK_20170629","Larva","TR","Dead on Arrival",41,"",12.36,20.88,33.24,"N","Female","2017-06-29",4,NA,4,0,0,0,0,292,0,0,1,0,0,0,0,0,1,1
"176","PRPND015_20170606_TATO_108",20170606,"PRPND015","TATO","PRPND015_20170606","Larva","TR","Freshly Euthanized",NA,"5T",12.39,11.9,24.29,"N","Unknown","2017-06-06",3,NA,0,1,34.57094961,0,0,0,0,0,0,0,0,0,0,0,0,0
"177","PRNTHMIT_20170513_PSRE_100",20170513,"PRNTHMIT","PSRE","PRNTHMIT_20170513","Larva","AO","Freshly Euthanized",32,"",12.44,17.67,30.11,"N","Female","2017-05-13",2,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"178","PRPND010_20170327_PSRE_003",20170327,"PRPND010","PSRE","PRPND010_20170327","Larva","DC","Dead on Arrival",26,"",12.44,15.95,28.39,"N","Unknown","2017-03-27",1,NA,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"179","PRPND015_20170514_TATO_108",20170514,"PRPND015","TATO","PRPND015_20170514","Larva","TR","Dead on Arrival",NA,"5T",12.44,6.92,19.36,"N","Unknown","2017-05-14",2,NA,0,0,1.602062293,0,0,0,0,0,0,0,0,0,0,0,0,0
"180","PRNTHOWL_20170629_TATO_110",20170628,"PRNTHOWL","TATO","PRNTHOWL_20170629","Larva","DC","Freshly Euthanized",NA,"4T",12.45,12.67,25.12,"N","Unknown","2017-06-29",4,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"181","PRPND009_20170606_TATO_110",20170606,"PRPND009","TATO","PRPND009_20170606","Larva","TR","Freshly Euthanized",NA,"5T",12.45,15.77,28.22,"N","Unknown","2017-06-06",3,NA,2,0,0,0,0,12,0,0,0,0,0,0,183,0,0,0
"182","PRNTHMIT_20170513_PSRE_106",20170513,"PRNTHMIT","PSRE","PRNTHMIT_20170513","Larva","AO","Dead on Arrival",35,"",12.49,14.67,27.16,"N","Unknown","2017-05-13",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183","PRPND010_20170327_PSRE_009",20170327,"PRPND010","PSRE","PRPND010_20170327","Larva","DC","Dead on Arrival",26,"",12.49,7.39,19.88,"N","Unknown","2017-03-27",1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184","PRNTHIDK_20170629_TATO_104",20170629,"PRNTHIDK","TATO","PRNTHIDK_20170629","Larva","TR","Freshly Euthanized",NA,"5T",12.53,13.78,26.31,"N","Unknown","2017-06-29",4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185","PRNTHMIT_20170513_PSRE_102",20170513,"PRNTHMIT","PSRE","PRNTHMIT_20170513","Larva","AO","Freshly Euthanized",32,"",12.56,16.33,28.89,"N","Male","2017-05-13",2,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"186","PRNTHIDK_20170607_TATO_001",20170607,"PRNTHIDK","TATO","PRNTHIDK_20170607","Larva","TR","Freshly Euthanized",NA,"5T",12.56,9.23,21.79,"N","Unknown","2017-06-07",3,NA,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"187","PRPND010_20170327_PSRE_106",20170327,"PRPND010","PSRE","PRPND010_20170327","Larva","DC","Freshly Euthanized",27,"",12.6,18.09,30.69,"N","Unknown","2017-03-27",1,NA,2,0,2.362096107,0,0,5,0,0,0,0,0,0,0,1,0,0
"188","PRNTHOWL_20170607_PSRE_102",20170607,"PRNTHOWL","PSRE","PRNTHOWL_20170607","Larva","CM","Freshly Euthanized",35,"",12.62,19.65,32.27,"N","Unknown","2017-06-07",3,NA,2,1,7.3449572,0,0,3,0,0,0,0,0,0,0,0,1,0
"189","PRNTH1_20170516_TATO_104",20170516,"PRNTH1","TATO","PRNTH1_20170516","Larva","DC","Freshly Euthanized",NA,"2T",12.64,9.91,22.55,"N","Unknown","2017-05-16",2,NA,1,0,0.132081813,0,0,0,0,0,0,1,0,0,0,0,0,0
"190","PRPND015_20170514_PSRE_107",20170514,"PRPND015","PSRE","PRPND015_20170514","Larva","AO","Dead on Arrival",32,"",12.64,14.42,27.06,"N","Unknown","2017-05-14",2,NA,0,0,1.95294936,0,0,0,0,0,0,0,0,0,0,0,0,0
"191","PRNTHIDK_20170607_PSRE_008",20170607,"PRNTHIDK","PSRE","PRNTHIDK_20170607","Metamorph","KL","Freshly Euthanized",47,"",12.64,19.9,32.54,"N","Unknown","2017-06-07",3,NA,3,0,0,0,3,0,0,2,3,0,0,0,0,0,0,0
"192","PRNTHMIT_20170629_PSRE_009",20170629,"PRNTHMIT","PSRE","PRNTHMIT_20170629","Larva","KL","Dead on Arrival (Decomposed)",29,"",12.66,20.59,33.25,"N","Unknown","2017-06-29",4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193","TGIF_20170516_PSRE_110",20170516,"TGIF","PSRE","TGIF_20170516","Larva","TR","Dead on Arrival",33,"",12.67,18.87,31.54,"N","Female","2017-05-16",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194","PRPND010_20170606_TATO_005",20170606,"PRPND010","TATO","PRPND010_20170606","Larva","TR","Freshly Euthanized",NA,"5T",12.68,19.04,31.72,"N","Unknown","2017-06-06",3,NA,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0
"195","PRNTH4_20170607_PSRE_009",20170607,"PRNTH4","PSRE","PRNTH4_20170607","Larva","KL","Freshly Euthanized",33,"",12.69,21.01,33.7,"N","Unknown","2017-06-07",3,NA,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
"196","PRNTH4_20170719_PSRE_110",20170719,"PRNTH4","PSRE","PRNTH4_20170719","Larva","CM","Freshly Euthanized",36,"",12.69,22.9,35.59,"N","Unknown","2017-07-19",5,NA,1,1,33.38761733,0,0,0,0,0,0,0,0,0,8,0,0,0
